x,y,w,h,aspect_ratio,ground_truth,predicted
32,56,45,45,1.0,left,center
107,51,50,50,1.0,right,center
106,49,48,48,1.0,right,center
32,54,47,47,1.0,left,left
106,52,48,48,1.0,right,center
29,56,46,46,1.0,left,center
28,54,47,47,1.0,left,center
105,49,48,48,1.0,right,center
108,49,47,47,1.0,right,center
29,52,47,47,1.0,left,center
107,49,46,46,1.0,right,center
27,52,47,47,1.0,left,center
30,54,46,46,1.0,left,center
110,52,45,45,1.0,right,left
29,54,47,47,1.0,left,center
105,49,48,48,1.0,right,center
31,53,48,48,1.0,left,center
106,48,50,50,1.0,right,center
30,52,48,48,1.0,left,center
107,48,47,47,1.0,right,center
108,50,46,46,1.0,right,center
30,54,46,46,1.0,left,center
109,51,45,45,1.0,right,center
28,53,48,48,1.0,left,center
109,51,47,47,1.0,right,center
29,52,52,52,1.0,left,center
104,48,46,46,1.0,right,center
26,52,46,46,1.0,left,center
109,51,45,45,1.0,right,left
31,54,45,45,1.0,left,center
109,51,44,44,1.0,right,center
32,53,47,47,1.0,left,center
29,53,45,45,1.0,left,center
104,47,49,49,1.0,right,center
106,49,47,47,1.0,right,left
29,53,47,47,1.0,left,left
24,50,48,48,1.0,left,center
102,47,47,47,1.0,right,center
42,49,44,44,1.0,center,center
110,52,44,44,1.0,right,left
30,54,47,47,1.0,left,center
14,56,45,45,1.0,left,center
30,55,46,46,1.0,left,center
105,50,46,46,1.0,right,center
125,56,39,39,1.0,right,center
109,51,45,45,1.0,right,center
32,55,45,45,1.0,left,center
109,52,44,44,1.0,right,center
31,53,48,48,1.0,left,left
28,55,44,44,1.0,left,center
102,47,49,49,1.0,right,center
28,55,45,45,1.0,left,center
103,51,47,47,1.0,right,center
111,55,44,44,1.0,right,center
35,58,46,46,1.0,left,center
112,54,45,45,1.0,right,center
33,58,44,44,1.0,left,center
33,59,43,43,1.0,left,center
108,52,48,48,1.0,right,center
107,52,45,45,1.0,right,center
31,54,46,46,1.0,left,center
36,56,46,46,1.0,left,left
110,52,46,46,1.0,right,center
112,56,43,43,1.0,right,left
34,58,45,45,1.0,left,center
109,53,46,46,1.0,right,center
33,56,47,47,1.0,left,center
112,55,42,42,1.0,right,center
32,56,47,47,1.0,left,center
105,51,44,44,1.0,right,center
28,54,47,47,1.0,left,center
34,56,46,46,1.0,left,center
108,52,46,46,1.0,right,center
112,53,45,45,1.0,right,center
38,59,44,44,1.0,left,left
109,52,45,45,1.0,right,center
31,56,46,46,1.0,left,center
106,51,48,48,1.0,right,center
32,56,46,46,1.0,left,center
33,57,45,45,1.0,left,center
109,52,47,47,1.0,right,center
116,56,43,43,1.0,right,left
35,57,47,47,1.0,left,center
89,153,41,41,1.0,center,center
35,56,47,47,1.0,left,left
111,53,46,46,1.0,right,center
36,57,48,48,1.0,left,center
112,55,46,46,1.0,right,left
111,52,47,47,1.0,right,left
32,56,47,47,1.0,left,center
39,58,46,46,1.0,left,center
115,56,43,43,1.0,right,left
115,55,44,44,1.0,right,center
37,55,49,49,1.0,left,center
35,54,48,48,1.0,left,center
113,53,45,45,1.0,right,center
115,54,47,47,1.0,right,left
38,55,52,52,1.0,left,center
112,51,48,48,1.0,right,center
35,51,52,52,1.0,left,center
108,51,46,46,1.0,right,center
31,50,54,54,1.0,left,center
106,47,48,48,1.0,right,right
27,48,54,54,1.0,left,center
23,46,53,53,1.0,left,center
100,44,50,50,1.0,right,center
106,48,49,49,1.0,right,center
31,49,54,54,1.0,left,center
108,50,46,46,1.0,right,center
30,50,52,52,1.0,left,center
107,53,45,45,1.0,right,center
31,55,47,47,1.0,left,left
36,57,46,46,1.0,left,center
113,53,46,46,1.0,right,center
109,51,46,46,1.0,right,center
35,58,44,44,1.0,left,center
36,58,42,42,1.0,left,center
113,54,45,45,1.0,right,center
108,52,46,46,1.0,right,center
32,57,42,42,1.0,left,center
108,51,45,45,1.0,right,center
31,54,46,46,1.0,left,center
34,57,45,45,1.0,left,center
106,51,47,47,1.0,right,center
106,51,46,46,1.0,right,center
31,58,44,44,1.0,left,center
32,53,48,48,1.0,left,center
104,47,50,50,1.0,right,center
105,48,49,49,1.0,right,center
29,53,47,47,1.0,left,center
32,57,46,46,1.0,left,center
107,51,49,49,1.0,right,center
107,48,50,50,1.0,right,center
32,54,48,48,1.0,left,center
113,53,47,47,1.0,right,center
36,58,45,45,1.0,left,center
115,54,46,46,1.0,right,center
39,59,44,44,1.0,left,center
109,51,48,48,1.0,right,center
34,57,44,44,1.0,left,center
34,57,45,45,1.0,left,left
108,50,48,48,1.0,right,center
109,51,47,47,1.0,right,center
38,57,45,45,1.0,left,left
113,54,45,45,1.0,right,center
34,57,47,47,1.0,left,center
109,51,46,46,1.0,right,center
36,54,45,45,1.0,left,center
111,55,40,40,1.0,right,left
33,57,42,42,1.0,left,center
97,35,61,61,1.0,right,right
115,66,26,26,1.0,right,left
100,32,64,64,1.0,right,right
35,36,66,66,1.0,center,center
95,37,58,58,1.0,right,right
42,68,26,26,1.0,left,left
38,58,39,39,1.0,left,center
107,52,46,46,1.0,right,right
103,49,45,45,1.0,right,right
33,55,41,41,1.0,left,left
108,51,47,47,1.0,right,center
39,60,37,37,1.0,left,left
85,146,44,44,1.0,center,center
27,52,46,46,1.0,left,center
104,49,47,47,1.0,right,left
107,50,47,47,1.0,right,center
33,56,44,44,1.0,left,center
107,50,42,42,1.0,right,center
29,53,45,45,1.0,left,left
25,51,45,45,1.0,left,center
102,47,44,44,1.0,right,center
107,50,44,44,1.0,right,center
32,53,47,47,1.0,left,left
42,61,38,38,1.0,left,left
116,56,41,41,1.0,right,left
102,40,58,58,1.0,right,right
130,70,22,22,1.0,right,left
128,68,24,24,1.0,right,center
113,57,33,33,1.0,right,left
48,66,23,23,1.0,left,left
26,30,71,71,1.0,left,center
112,52,45,45,1.0,right,center
32,53,50,50,1.0,left,center
110,54,44,44,1.0,right,left
37,59,43,43,1.0,left,center
105,51,45,45,1.0,right,center
34,58,42,42,1.0,left,center
103,51,45,45,1.0,right,center
29,57,42,42,1.0,left,center
39,62,39,39,1.0,left,center
113,53,43,43,1.0,right,left
33,57,39,39,1.0,left,center
103,47,47,47,1.0,right,center
107,52,47,47,1.0,right,center
36,62,37,37,1.0,left,center
36,62,38,38,1.0,left,center
105,53,44,44,1.0,right,right
50,58,41,41,1.0,center,left
110,57,36,36,1.0,right,right
40,68,29,29,1.0,left,left
112,63,24,24,1.0,right,left
104,52,43,43,1.0,right,left
35,62,31,31,1.0,left,left
105,52,38,38,1.0,right,left
39,67,27,27,1.0,left,left
32,52,51,51,1.0,left,left
42,67,25,25,1.0,left,left
100,52,38,38,1.0,right,right
27,58,46,46,1.0,left,center
107,53,39,39,1.0,right,center
37,66,30,30,1.0,left,center
93,30,62,62,1.0,right,right
26,55,42,42,1.0,left,center
88,40,49,49,1.0,center,right
101,48,40,40,1.0,right,center
40,64,25,25,1.0,left,left
29,56,44,44,1.0,left,left
109,55,39,39,1.0,right,left
32,61,43,43,1.0,left,center
26,61,38,38,1.0,left,center
100,48,43,43,1.0,right,center
24,40,59,59,1.0,left,left
101,48,38,38,1.0,right,left
25,54,44,44,1.0,left,center
29,62,36,36,1.0,left,center
100,48,46,46,1.0,right,center
98,47,49,49,1.0,right,right
102,52,41,41,1.0,right,right
27,56,48,48,1.0,left,left
101,52,35,35,1.0,right,center
35,65,27,27,1.0,left,center
45,70,26,26,1.0,left,left
114,55,40,40,1.0,right,center
102,54,39,39,1.0,right,left
36,63,36,36,1.0,left,left
109,54,43,43,1.0,right,left
34,62,41,41,1.0,left,center
97,29,65,65,1.0,right,right
33,64,26,26,1.0,left,center
44,64,24,24,1.0,left,center
102,49,44,44,1.0,right,left
38,66,25,25,1.0,left,center
28,55,43,43,1.0,left,center
100,45,47,47,1.0,right,right
32,57,39,39,1.0,left,center
105,50,40,40,1.0,right,center
36,61,41,41,1.0,left,left
106,51,48,48,1.0,right,center
104,54,38,38,1.0,right,left
30,58,42,42,1.0,left,center
36,64,28,28,1.0,left,center
103,49,44,44,1.0,right,left
21,45,59,59,1.0,left,center
109,52,44,44,1.0,right,center
34,59,42,42,1.0,left,center
29,57,44,44,1.0,left,right
104,51,44,44,1.0,right,right
104,49,46,46,1.0,right,center
35,60,36,36,1.0,left,center
109,53,43,43,1.0,right,left
33,58,42,42,1.0,left,center
109,52,42,42,1.0,right,center
34,56,42,42,1.0,left,left
106,50,42,42,1.0,right,center
33,56,40,40,1.0,left,left
17,56,41,41,1.0,left,center
106,50,41,41,1.0,right,center
31,56,41,41,1.0,left,center
35,58,40,40,1.0,left,left
106,51,45,45,1.0,right,center
110,136,30,30,1.0,right,left
109,53,44,44,1.0,right,left
33,54,48,48,1.0,left,left
33,57,42,42,1.0,left,center
106,53,43,43,1.0,right,center
37,56,43,43,1.0,left,left
112,56,38,38,1.0,right,center
68,138,26,26,1.0,center,left
26,33,73,73,1.0,left,left
36,35,66,66,1.0,center,center
68,138,28,28,1.0,center,center
101,52,48,48,1.0,right,right
36,58,37,37,1.0,left,center
110,55,44,44,1.0,right,left
36,58,34,34,1.0,left,left
104,52,43,43,1.0,right,left
35,55,41,41,1.0,left,center
106,52,46,46,1.0,right,center
31,52,44,44,1.0,left,center
102,47,51,51,1.0,right,center
38,55,41,41,1.0,left,left
110,54,45,45,1.0,right,left
34,53,43,43,1.0,left,center
107,53,45,45,1.0,right,center
30,54,42,42,1.0,left,center
106,54,44,44,1.0,right,center
30,52,45,45,1.0,left,center
106,54,44,44,1.0,right,center
28,51,44,44,1.0,left,center
102,53,44,44,1.0,right,center
34,52,44,44,1.0,left,center
106,54,45,45,1.0,right,center
30,50,44,44,1.0,left,left
105,54,42,42,1.0,right,left
30,52,44,44,1.0,left,center
103,54,43,43,1.0,right,center
33,54,42,42,1.0,left,left
104,52,47,47,1.0,right,center
35,54,41,41,1.0,left,center
106,53,46,46,1.0,right,center
28,52,44,44,1.0,left,center
102,52,46,46,1.0,right,center
36,54,41,41,1.0,left,center
107,51,49,49,1.0,right,center
33,52,45,45,1.0,left,left
106,51,47,47,1.0,right,right
33,53,45,45,1.0,left,center
108,53,48,48,1.0,right,center
36,55,42,42,1.0,left,center
107,54,44,44,1.0,right,center
33,52,43,43,1.0,left,left
103,50,47,47,1.0,right,center
29,52,40,40,1.0,left,center
103,50,43,43,1.0,right,center
29,52,42,42,1.0,left,center
102,49,47,47,1.0,right,center
34,52,46,46,1.0,left,center
107,50,48,48,1.0,right,center
26,49,43,43,1.0,left,center
101,48,45,45,1.0,right,center
108,52,47,47,1.0,right,right
38,56,41,41,1.0,left,center
91,47,44,44,1.0,right,center
90,44,43,43,1.0,right,center
25,48,43,43,1.0,left,left
88,44,46,46,1.0,right,center
21,47,45,45,1.0,left,center
19,41,48,48,1.0,left,center
84,40,47,47,1.0,right,center
23,44,44,44,1.0,left,center
86,42,47,47,1.0,right,center
88,45,42,42,1.0,right,center
21,44,46,46,1.0,left,center
28,46,41,41,1.0,left,center
89,44,43,43,1.0,right,center
24,45,42,42,1.0,left,center
88,44,43,43,1.0,right,center
27,47,41,41,1.0,left,center
90,46,42,42,1.0,right,center
26,46,43,43,1.0,left,center
89,44,45,45,1.0,right,center
88,44,42,42,1.0,right,center
25,45,42,42,1.0,left,center
88,44,42,42,1.0,right,center
25,44,44,44,1.0,left,center
86,43,41,41,1.0,right,center
21,42,43,43,1.0,left,center
40,46,34,34,1.0,center,left
24,43,41,41,1.0,left,center
85,42,40,40,1.0,right,center
23,45,40,40,1.0,left,center
86,44,39,39,1.0,right,center
88,44,42,42,1.0,right,center
20,43,44,44,1.0,left,center
24,45,41,41,1.0,left,center
88,44,42,42,1.0,right,center
92,45,42,42,1.0,right,center
25,45,45,45,1.0,left,right
87,42,42,42,1.0,right,center
19,40,46,46,1.0,left,center
88,43,45,45,1.0,right,center
22,36,52,52,1.0,left,center
18,38,51,51,1.0,left,center
82,39,48,48,1.0,right,right
88,43,44,44,1.0,right,center
23,42,48,48,1.0,left,center
94,45,42,42,1.0,right,center
29,49,42,42,1.0,left,center
26,47,43,43,1.0,left,center
91,43,45,45,1.0,right,center
90,43,43,43,1.0,right,center
24,45,45,45,1.0,left,center
90,44,43,43,1.0,right,center
26,46,44,44,1.0,left,center
95,46,39,39,1.0,right,center
29,48,41,41,1.0,left,center
95,47,42,42,1.0,right,left
25,47,47,47,1.0,left,center
94,44,42,42,1.0,right,left
25,47,44,44,1.0,left,center
29,50,44,44,1.0,left,center
99,49,39,39,1.0,right,center
94,44,42,42,1.0,right,center
27,47,44,44,1.0,left,left
97,46,42,42,1.0,right,center
27,47,48,48,1.0,left,center
29,51,42,42,1.0,left,left
97,46,43,43,1.0,right,center
103,49,44,44,1.0,right,center
33,53,45,45,1.0,left,right
102,48,43,43,1.0,right,center
31,52,45,45,1.0,left,center
101,48,46,46,1.0,right,center
33,56,43,43,1.0,left,center
87,96,23,23,1.0,center,center
99,45,44,44,1.0,right,center
30,49,47,47,1.0,left,center
29,52,44,44,1.0,left,center
100,45,45,45,1.0,right,center
81,95,28,28,1.0,center,center
64,101,24,24,1.0,center,right
87,98,26,26,1.0,center,left
101,47,46,46,1.0,right,center
30,55,43,43,1.0,left,center
90,99,24,24,1.0,center,left
104,49,44,44,1.0,right,center
33,53,46,46,1.0,left,center
103,48,47,47,1.0,right,center
90,102,25,25,1.0,center,left
35,55,44,44,1.0,left,center
100,48,44,44,1.0,right,center
83,97,25,25,1.0,center,left
62,100,23,23,1.0,center,right
25,49,49,49,1.0,left,center
86,99,24,24,1.0,center,left
102,49,43,43,1.0,right,center
66,103,22,22,1.0,center,center
29,51,48,48,1.0,left,left
24,50,47,47,1.0,left,center
82,99,24,24,1.0,center,left
97,46,45,45,1.0,right,center
98,49,44,44,1.0,right,center
26,53,46,46,1.0,left,center
84,102,23,23,1.0,center,left
102,48,46,46,1.0,right,center
88,101,24,24,1.0,center,left
30,56,43,43,1.0,left,center
65,103,25,25,1.0,center,right
101,48,44,44,1.0,right,center
86,102,23,23,1.0,center,left
27,53,45,45,1.0,left,center
16,58,37,37,1.0,left,left
27,51,44,44,1.0,left,center
83,100,23,23,1.0,center,left
99,47,44,44,1.0,right,center
60,99,25,25,1.0,center,right
27,52,47,47,1.0,left,center
102,48,46,46,1.0,right,center
85,102,25,25,1.0,center,center
108,51,45,45,1.0,right,center
32,54,49,49,1.0,left,center
106,49,47,47,1.0,right,center
32,53,46,46,1.0,left,center
105,49,46,46,1.0,right,center
31,54,45,45,1.0,left,center
103,48,47,47,1.0,right,center
31,54,45,45,1.0,left,center
110,53,43,43,1.0,right,center
35,52,50,50,1.0,left,center
98,41,52,52,1.0,right,right
51,65,30,30,1.0,left,left
115,61,43,43,1.0,right,center
51,64,37,37,1.0,left,left
116,62,46,46,1.0,right,center
44,63,39,39,1.0,left,center
114,63,41,41,1.0,right,center
117,62,41,41,1.0,right,center
42,59,43,43,1.0,left,center
114,60,45,45,1.0,right,right
44,61,41,41,1.0,left,center
50,51,55,55,1.0,center,left
47,60,42,42,1.0,left,left
114,56,49,49,1.0,right,right
41,53,49,49,1.0,left,left
110,55,48,48,1.0,right,right
40,54,46,46,1.0,left,left
107,54,46,46,1.0,right,right
40,57,43,43,1.0,left,left
116,61,40,40,1.0,right,center
114,60,45,45,1.0,right,center
41,54,48,48,1.0,left,center
41,57,45,45,1.0,left,center
111,57,49,49,1.0,right,right
39,57,44,44,1.0,left,left
108,54,51,51,1.0,right,right
43,59,46,46,1.0,left,left
116,61,44,44,1.0,right,center
110,53,46,46,1.0,right,center
39,52,49,49,1.0,left,center
107,54,45,45,1.0,right,center
33,53,48,48,1.0,left,center
51,49,49,49,1.0,center,center
112,54,48,48,1.0,right,right
40,53,49,49,1.0,left,left
42,57,50,50,1.0,left,left
115,58,50,50,1.0,right,center
115,54,49,49,1.0,right,right
42,51,52,52,1.0,left,left
41,53,51,51,1.0,left,center
112,54,49,49,1.0,right,right
40,57,46,46,1.0,left,center
114,55,47,47,1.0,right,center
28,62,40,40,1.0,left,center
41,56,47,47,1.0,left,center
114,54,48,48,1.0,right,center
39,53,48,48,1.0,left,left
111,52,48,48,1.0,right,center
36,54,45,45,1.0,left,left
106,52,47,47,1.0,right,center
32,54,44,44,1.0,left,center
107,53,45,45,1.0,right,center
22,57,40,40,1.0,left,center
34,51,47,47,1.0,left,left
109,53,44,44,1.0,right,center
37,55,46,46,1.0,left,center
114,56,43,43,1.0,right,center
42,55,46,46,1.0,left,center
114,55,47,47,1.0,right,center
109,53,49,49,1.0,right,right
36,55,46,46,1.0,left,center
39,56,47,47,1.0,left,left
94,160,28,28,1.0,center,right
111,55,48,48,1.0,right,center
38,57,45,45,1.0,left,center
110,54,48,48,1.0,right,center
43,57,47,47,1.0,left,left
116,58,45,45,1.0,right,center
39,56,47,47,1.0,left,center
113,54,47,47,1.0,right,center
113,56,47,47,1.0,right,center
40,56,47,47,1.0,left,center
38,57,46,46,1.0,left,center
114,57,46,46,1.0,right,center
105,51,48,48,1.0,right,center
30,50,52,52,1.0,left,center
39,54,47,47,1.0,left,left
109,52,49,49,1.0,right,center
39,55,49,49,1.0,left,center
113,55,47,47,1.0,right,center
34,52,46,46,1.0,left,center
105,49,50,50,1.0,right,center
41,55,46,46,1.0,left,center
111,54,48,48,1.0,right,center
113,56,42,42,1.0,right,center
35,54,47,47,1.0,left,left
36,55,46,46,1.0,left,center
106,53,48,48,1.0,right,center
36,55,48,48,1.0,left,left
110,54,48,48,1.0,right,center
109,56,46,46,1.0,right,center
34,53,52,52,1.0,left,center
40,58,46,46,1.0,left,center
113,57,46,46,1.0,right,center
39,57,46,46,1.0,left,center
112,54,48,48,1.0,right,center
39,55,48,48,1.0,left,left
111,55,47,47,1.0,right,center
115,57,44,44,1.0,right,center
39,56,49,49,1.0,left,center
39,55,47,47,1.0,left,center
109,51,52,52,1.0,right,center
112,55,46,46,1.0,right,center
38,55,48,48,1.0,left,center
36,56,46,46,1.0,left,center
108,55,47,47,1.0,right,center
39,58,45,45,1.0,left,center
112,56,47,47,1.0,right,center
106,54,47,47,1.0,right,center
34,56,49,49,1.0,left,left
40,57,46,46,1.0,left,left
112,55,47,47,1.0,right,center
39,59,44,44,1.0,left,center
112,56,45,45,1.0,right,center
98,166,24,24,1.0,center,left
39,60,44,44,1.0,left,center
112,56,47,47,1.0,right,center
108,53,46,46,1.0,right,center
36,56,44,44,1.0,left,center
109,54,46,46,1.0,right,center
34,55,48,48,1.0,left,center
38,55,46,46,1.0,left,center
107,52,48,48,1.0,right,center
39,56,47,47,1.0,left,center
110,54,48,48,1.0,right,center
38,57,46,46,1.0,left,center
110,55,46,46,1.0,right,center
36,56,46,46,1.0,left,center
110,54,46,46,1.0,right,center
112,55,48,48,1.0,right,center
40,58,45,45,1.0,left,center
40,56,46,46,1.0,left,center
112,56,43,43,1.0,right,center
39,54,48,48,1.0,left,center
111,53,48,48,1.0,right,center
35,53,46,46,1.0,left,center
110,52,46,46,1.0,right,center
109,54,46,46,1.0,right,center
34,52,52,52,1.0,left,center
37,55,47,47,1.0,left,left
93,162,28,28,1.0,center,center
108,52,49,49,1.0,right,center
21,58,46,46,1.0,left,left
37,53,50,50,1.0,left,center
111,53,47,47,1.0,right,right
106,51,46,46,1.0,right,center
29,48,52,52,1.0,left,center
107,52,47,47,1.0,right,center
32,51,48,48,1.0,left,center
31,49,50,50,1.0,left,center
108,51,45,45,1.0,right,center
108,52,46,46,1.0,right,center
33,49,51,51,1.0,left,center
107,54,44,44,1.0,right,center
32,52,51,51,1.0,left,center
105,51,46,46,1.0,right,center
33,50,47,47,1.0,left,center
102,52,45,45,1.0,right,center
31,49,49,49,1.0,left,left
119,54,47,47,1.0,right,center
32,49,54,54,1.0,left,center
105,52,49,49,1.0,right,center
35,50,49,49,1.0,left,right
107,52,47,47,1.0,right,center
33,53,46,46,1.0,left,center
106,54,45,45,1.0,right,center
108,55,45,45,1.0,right,center
33,50,47,47,1.0,left,center
31,50,46,46,1.0,left,left
104,51,47,47,1.0,right,center
30,50,43,43,1.0,left,center
104,51,47,47,1.0,right,left
33,52,44,44,1.0,left,center
108,55,43,43,1.0,right,center
40,53,49,49,1.0,left,left
115,55,47,47,1.0,right,center
35,52,47,47,1.0,left,left
105,53,51,51,1.0,right,center
24,58,39,39,1.0,left,left
35,50,45,45,1.0,left,center
109,54,44,44,1.0,right,center
37,52,47,47,1.0,left,left
110,56,46,46,1.0,right,center
38,52,47,47,1.0,left,center
111,55,46,46,1.0,right,center
82,149,41,41,1.0,center,center
39,55,44,44,1.0,left,center
112,57,46,46,1.0,right,center
35,52,46,46,1.0,left,center
110,54,47,47,1.0,right,center
34,50,47,47,1.0,left,left
106,53,48,48,1.0,right,center
31,50,48,48,1.0,left,center
